station,year,month,day,daily_total_rainfall,highest_30min_rainfall,highest_60min_rainfall,highest_120min_rainfall,days_of_heavy_rain
Simei (East),2022,11,21,7.8,7.6,7.8,7.8,1
Simei (East),2022,11,22,0.0,0.0,0.0,0.0,0
Simei (East),2022,11,23,7.0,5.8,6.0,6.8,1
Simei (East),2022,11,24,4.2,4.2,4.2,4.2,1
Simei (East),2022,11,25,5.6,5.2,8.4,9.0,1
Simei (East),2022,11,26,0.0,0.0,0.0,0.0,0
Simei (East),2022,11,27,2.0,0.8,1.4,1.8,0
Simei (East),2022,11,28,0.0,0.0,0.0,0.0,0
Simei (East),2022,11,29,1.0,0.4,0.8,1.0,0
Simei (East),2022,11,30,45.6,23.6,39.0,44.6,1
Simei (East),2022,12,1,9.2,3.6,5.2,7.6,0
Simei (East),2022,12,2,11.4,10.6,10.8,10.8,1
Simei (East),2022,12,3,7.8,4.0,5.8,5.8,1
Simei (East),2022,12,4,9.0,3.6,3.6,5.2,0
Simei (East),2022,12,5,13.6,13.6,13.6,13.6,1
Simei (East),2022,12,6,0.2,0.2,0.2,0.2,0
Simei (East),2022,12,7,9.2,9.0,9.2,9.2,1
Simei (East),2022,12,8,4.4,1.6,2.0,3.4,0
Simei (East),2022,12,9,0.7,0.5,0.5,0.5,0
Simei (East),2022,12,10,0.2,0.2,0.2,0.2,0
Simei (East),2022,12,11,79.0,49.0,69.6,73.2,1
Simei (East),2022,12,12,0.2,0.2,0.2,0.2,0
Simei (East),2022,12,13,10.6,2.0,3.2,5.4,0
Simei (East),2022,12,14,2.4,1.0,1.0,1.6,0
Simei (East),2022,12,15,6.4,1.6,2.2,3.2,0
Simei (East),2022,12,16,24.0,21.2,23.6,24.0,1
Simei (East),2022,12,17,1.8,1.0,1.6,1.8,0
Simei (East),2022,12,18,7.0,6.4,6.4,6.4,1
Simei (East),2022,12,19,2.6,2.4,2.4,2.4,0
Simei (East),2022,12,20,1.2,1.0,1.0,1.0,0
Simei (East),2022,12,21,0.0,0.0,0.0,0.0,0
Simei (East),2022,12,22,1.6,1.4,1.4,1.6,0
Simei (East),2022,12,23,0.8,0.2,0.2,0.4,0
Simei (East),2022,12,24,0.2,0.2,0.2,0.2,0
Simei (East),2022,12,25,0.2,0.2,0.2,0.2,0
Simei (East),2022,12,26,0.0,0.0,0.0,0.0,0
Simei (East),2022,12,27,0.0,0.0,0.0,0.0,0
Simei (East),2022,12,28,0.0,0.0,0.0,0.0,0
Simei (East),2022,12,29,4.0,3.6,3.6,3.8,0
Simei (East),2022,12,30,0.0,0.0,0.0,0.0,0
Simei (East),2022,12,31,6.8,6.6,6.8,6.8,1
Jurong (West),2021,1,1,41.0,6.0,9.8,14.0,1
Jurong (West),2021,1,2,98.0,10.4,14.4,27.4,1
Jurong (West),2021,1,3,1.8,0.8,0.8,1.0,0
Jurong (West),2021,1,4,0.2,0.2,0.2,0.2,0
Jurong (West),2021,1,5,0.2,0.2,0.2,0.2,0
Jurong (West),2021,1,6,0.0,0.0,0.0,0.0,0
Jurong (West),2021,1,7,0.2,0.2,0.2,0.2,0
Jurong (West),2021,1,8,0.0,0.0,0.0,0.0,0
Jurong (West),2021,1,9,28.0,7.4,11.6,13.8,1
Jurong (West),2021,1,10,63.0,7.2,10.0,15.4,1
Jurong (West),2021,1,11,2.8,0.8,1.0,2.0,0
Jurong (West),2021,1,12,7.0,1.6,1.6,2.4,0
Jurong (West),2021,1,13,4.6,3.4,3.4,3.6,0
Jurong (West),2021,1,14,0.0,0.0,0.0,0.0,0
Jurong (West),2021,1,15,0.0,0.0,0.0,0.0,0
Jurong (West),2021,1,16,0.0,0.0,0.0,0.0,0
Jurong (West),2021,1,17,0.0,0.0,0.0,0.0,0
Jurong (West),2021,1,18,0.0,0.0,0.0,0.0,0
Jurong (West),2021,1,19,0.0,0.0,0.0,0.0,0
Jurong (West),2021,1,20,0.0,0.0,0.0,0.0,0
Jurong (West),2021,1,21,7.8,5.6,5.8,5.8,1
Jurong (West),2021,1,22,1.0,1.0,1.0,1.0,0
Jurong (West),2021,1,23,8.8,8.4,8.6,8.6,1
Jurong (West),2021,1,24,22.2,10.6,17.2,22.2,1
Jurong (West),2021,1,25,3.8,3.8,3.8,3.8,0
Jurong (West),2021,1,26,0.0,0.0,0.0,0.0,0
Jurong (West),2021,1,27,0.4,0.4,0.4,0.4,0
Jurong (West),2021,1,28,1.2,0.8,0.8,1.0,0
Jurong (West),2021,1,29,0.0,0.0,0.0,0.0,0
Jurong (West),2021,1,30,0.0,0.0,0.0,0.0,0
Jurong (West),2021,1,31,0.0,0.0,0.0,0.0,0
Jurong (West),2021,2,1,0.0,0.0,0.0,0.0,0
Jurong (West),2021,2,2,0.0,0.0,0.0,0.0,0
Jurong (West),2021,2,3,0.0,0.0,0.0,0.0,0
Jurong (West),2021,2,4,0.0,0.0,0.0,0.0,0
Jurong (West),2021,2,5,0.0,0.0,0.0,0.0,0
Jurong (West),2021,2,6,0.0,0.0,0.0,0.0,0
Jurong (West),2021,2,7,0.0,0.0,0.0,0.0,0
Jurong (West),2021,2,8,0.2,0.2,0.2,0.2,0
Jurong (West),2021,2,9,0.0,0.0,0.0,0.0,0
Jurong (West),2021,2,10,8.6,8.6,8.6,8.6,1
Jurong (West),2021,2,11,16.4,15.0,15.0,15.0,1
Jurong (West),2021,2,12,1.6,1.4,1.4,1.4,0
Jurong (West),2021,2,13,22.2,11.6,14.2,22.2,1
Jurong (West),2021,2,14,14.2,13.8,13.8,13.8,1
Jurong (West),2021,2,15,0.0,0.0,0.0,0.0,0
Jurong (West),2021,2,16,0.0,0.0,0.0,0.0,0
Jurong (West),2021,2,17,0.0,0.0,0.0,0.0,0
Jurong (West),2021,2,18,0.0,0.0,0.0,0.0,0
Jurong (West),2021,2,19,0.0,0.0,0.0,0.0,0
Jurong (West),2021,2,20,0.0,0.0,0.0,0.0,0
Jurong (West),2021,2,21,0.0,0.0,0.0,0.0,0
Jurong (West),2021,2,22,0.0,0.0,0.0,0.0,0
Jurong (West),2021,2,23,0.0,0.0,0.0,0.0,0
Jurong (West),2021,2,24,6.6,6.2,6.2,6.2,1
Jurong (West),2021,2,25,0.0,0.0,0.0,0.0,0
Jurong (West),2021,2,26,0.0,0.0,0.0,0.0,0
Jurong (West),2021,2,27,0.0,0.0,0.0,0.0,0
Jurong (West),2021,2,28,0.0,0.0,0.0,0.0,0
Jurong (West),2021,3,1,0.0,0.0,0.0,0.0,0
Jurong (West),2021,3,2,0.0,0.0,0.0,0.0,0
Jurong (West),2021,3,3,0.0,0.0,0.0,0.0,0
Jurong (West),2021,3,4,0.0,0.0,0.0,0.0,0
Jurong (West),2021,3,5,0.0,0.0,0.0,0.0,0
Jurong (West),2021,3,6,0.0,0.0,0.0,0.0,0
Jurong (West),2021,3,7,28.0,11.0,17.0,23.0,1
Jurong (West),2021,3,8,0.0,0.0,0.0,0.0,0
Jurong (West),2021,3,9,0.0,0.0,0.0,0.0,0
Jurong (West),2021,3,10,0.0,0.0,0.0,0.0,0
Jurong (West),2021,3,11,0.0,0.0,0.0,0.0,0
Jurong (West),2021,3,12,7.6,3.8,4.4,4.4,0
Jurong (West),2021,3,13,14.4,10.0,11.8,12.2,1
Jurong (West),2021,3,14,3.2,2.6,2.8,3.2,0
Jurong (West),2021,3,15,18.4,17.8,18.4,18.4,1
Jurong (West),2021,3,16,6.8,4.4,4.6,4.6,1
Jurong (West),2021,3,17,3.8,3.6,3.8,3.8,0
Jurong (West),2021,3,18,52.8,28.6,43.2,51.6,1
Jurong (West),2021,3,19,0.0,0.0,0.0,0.0,0
Jurong (West),2021,3,20,3.2,2.8,3.2,3.2,0
Jurong (West),2021,3,21,5.6,2.6,4.2,5.4,0
Jurong (West),2021,3,22,0.4,0.4,0.4,0.4,0
Jurong (West),2021,3,23,99.2,30.4,52.8,78.8,1
Jurong (West),2021,3,24,28.8,24.8,25.8,26.0,1
Jurong (West),2021,3,25,0.0,0.0,0.0,0.0,0
Jurong (West),2021,3,26,0.0,0.0,0.0,0.0,0
Jurong (West),2021,3,27,12.0,8.2,10.6,10.6,1
Jurong (West),2021,3,28,0.0,0.0,0.0,0.0,0
Jurong (West),2021,3,29,9.8,6.0,7.0,7.8,1
Jurong (West),2021,3,30,0.0,0.2,0.2,0.2,0
Jurong (West),2021,3,31,34.6,19.0,25.6,33.0,1
Jurong (West),2021,4,1,0.0,0.0,0.0,0.0,0
Jurong (West),2021,4,2,0.0,0.0,0.0,0.0,0
Jurong (West),2021,4,3,96.0,28.2,48.2,62.4,1
Jurong (West),2021,4,4,55.0,20.8,41.8,77.8,1
Jurong (West),2021,4,5,26.4,19.4,24.6,25.6,1
Jurong (West),2021,4,6,8.4,8.0,8.4,8.4,1
Jurong (West),2021,4,7,0.4,0.2,0.2,0.2,0
Jurong (West),2021,4,8,0.4,0.4,0.4,0.4,0
Jurong (West),2021,4,9,0.0,0.0,0.0,0.0,0
Jurong (West),2021,4,10,0.0,0.0,0.0,0.0,0
Jurong (West),2021,4,11,0.0,0.0,0.0,0.0,0
Jurong (West),2021,4,12,14.4,13.0,14.2,14.2,1
Jurong (West),2021,4,13,0.2,0.2,0.2,0.2,0
Jurong (West),2021,4,14,0.0,0.0,0.0,0.0,0
Jurong (West),2021,4,15,0.2,0.2,0.2,0.2,0
Jurong (West),2021,4,16,0.4,0.2,0.2,0.2,0
Jurong (West),2021,4,17,121.0,48.4,79.6,103.8,1
Jurong (West),2021,4,18,0.2,0.2,0.2,0.2,0
Jurong (West),2021,4,19,0.0,0.0,0.0,0.0,0
Jurong (West),2021,4,20,1.0,1.0,1.0,1.0,0
Jurong (West),2021,4,21,21.0,13.6,19.6,20.6,1
Jurong (West),2021,4,22,2.2,2.0,2.0,2.0,0
Jurong (West),2021,4,23,0.8,0.8,0.8,0.8,0
Jurong (West),2021,4,24,8.6,3.0,5.2,7.6,0
Jurong (West),2021,4,25,0.0,0.0,0.0,0.0,0
Jurong (West),2021,4,26,30.8,15.2,21.4,22.6,1
Jurong (West),2021,4,27,2.4,1.6,2.0,2.0,0
Jurong (West),2021,4,28,2.2,1.0,1.4,2.2,0
Jurong (West),2021,4,29,0.2,0.2,0.2,0.2,0
Jurong (West),2021,4,30,8.6,6.4,6.4,6.4,1
Jurong (West),2021,5,1,23.0,21.2,21.4,21.4,1
Jurong (West),2021,5,2,0.0,0.0,0.8,1.6,0
Jurong (West),2021,5,3,0.0,0.0,0.0,0.0,0
Jurong (West),2021,5,4,18.4,17.6,18.0,18.4,1
Jurong (West),2021,5,5,29.0,26.2,28.2,28.6,1
Jurong (West),2021,5,6,3.4,2.4,2.4,2.4,0
Jurong (West),2021,5,7,16.4,13.6,16.4,16.4,1
Jurong (West),2021,5,8,15.6,14.2,14.8,15.0,1
Jurong (West),2021,5,9,0.0,0.0,0.4,0.6,0
Jurong (West),2021,5,10,0.0,0.0,0.0,0.0,0
Jurong (West),2021,5,11,1.4,1.4,1.4,1.4,0
Jurong (West),2021,5,12,70.8,34.0,52.6,64.0,1
Jurong (West),2021,5,13,3.6,3.6,3.6,3.6,0
Jurong (West),2021,5,14,4.2,1.8,1.8,1.8,0
Jurong (West),2021,5,15,8.2,4.2,5.4,8.0,1
Jurong (West),2021,5,16,3.4,3.4,3.4,3.4,0
Jurong (West),2021,5,17,88.6,22.6,28.0,29.0,1
Jurong (West),2021,5,18,31.6,16.6,26.2,32.0,1
Jurong (West),2021,5,19,0.2,0.2,0.2,0.2,0
Jurong (West),2021,5,20,0.0,0.0,0.0,0.0,0
Jurong (West),2021,5,21,58.0,19.8,32.2,47.4,1
Jurong (West),2021,5,22,1.2,1.2,1.2,1.2,0
Jurong (West),2021,5,23,0.0,0.0,0.0,0.0,0
Jurong (West),2021,5,24,0.0,0.0,0.0,0.0,0
Jurong (West),2021,5,25,0.0,0.0,0.0,0.0,0
Jurong (West),2021,5,26,0.0,0.0,0.0,0.0,0
Jurong (West),2021,5,27,4.0,2.2,2.2,4.0,0
Jurong (West),2021,5,28,0.0,0.0,0.0,0.0,0
Jurong (West),2021,5,29,6.0,4.4,4.4,4.4,1
Jurong (West),2021,5,30,0.0,0.0,0.0,0.0,0
Jurong (West),2021,5,31,3.2,2.6,2.8,2.8,0
Jurong (West),2021,6,1,4.4,4.2,4.4,4.4,1
Jurong (West),2021,6,2,10.2,3.8,6.6,7.0,0
Jurong (West),2021,6,3,0.0,0.0,0.0,0.0,0
Jurong (West),2021,6,4,0.0,0.0,0.0,0.0,0
Jurong (West),2021,6,5,0.0,0.0,0.0,0.0,0
Jurong (West),2021,6,6,0.0,0.0,0.0,0.0,0
Jurong (West),2021,6,7,0.6,0.6,0.6,0.6,0
Jurong (West),2021,6,8,0.2,0.2,0.2,0.2,0
Jurong (West),2021,6,9,5.0,5.0,5.0,5.0,1
Jurong (West),2021,6,10,7.0,5.2,6.4,6.8,1
Jurong (West),2021,6,11,0.0,0.0,0.0,0.4,0
Jurong (West),2021,6,12,0.0,0.0,0.0,0.0,0
Jurong (West),2021,6,13,60.0,32.4,54.2,59.4,1
Jurong (West),2021,6,14,4.0,2.2,3.2,4.0,0
Jurong (West),2021,6,15,55.6,26.8,41.8,54.8,1
Jurong (West),2021,6,16,0.0,0.0,0.0,0.0,0
Jurong (West),2021,6,17,0.0,0.0,0.0,0.0,0
Jurong (West),2021,6,18,20.4,7.0,11.4,14.0,1
Jurong (West),2021,6,19,0.4,0.4,0.4,0.4,0
Jurong (West),2021,6,20,27.2,21.6,24.2,24.8,1
Jurong (West),2021,6,21,0.0,0.0,0.0,0.4,0
Jurong (West),2021,6,22,6.6,6.4,6.6,6.6,1
Jurong (West),2021,6,23,0.2,0.2,0.2,0.2,0
Jurong (West),2021,6,24,0.8,0.4,0.6,0.8,0
Jurong (West),2021,6,25,1.6,1.2,1.2,1.2,0
Jurong (West),2021,6,26,10.8,7.8,8.2,10.8,1
Jurong (West),2021,6,27,40.0,20.2,34.4,39.8,1
Jurong (West),2021,6,28,0.0,0.0,0.0,0.0,0
Jurong (West),2021,6,29,29.6,20.2,23.0,23.8,1
Jurong (West),2021,6,30,0.0,0.4,0.8,23.2,0
Jurong (West),2021,7,1,4.8,3.0,3.0,3.0,0
Jurong (West),2021,7,2,1.0,0.8,0.8,0.8,0
Jurong (West),2021,7,3,0.0,0.0,0.0,0.0,0
Jurong (West),2021,7,4,19.2,12.6,14.0,18.0,1
Jurong (West),2021,7,5,3.2,1.4,1.4,1.4,0
Jurong (West),2021,7,6,0.2,0.2,0.2,0.2,0
Jurong (West),2021,7,7,5.6,4.8,5.2,5.2,1
Jurong (West),2021,7,8,0.0,0.0,0.0,0.0,0
Jurong (West),2021,7,9,12.0,6.8,8.8,8.8,1
Jurong (West),2021,7,10,3.8,1.6,2.2,3.2,0
Jurong (West),2021,7,11,10.2,8.2,8.6,8.8,1
Jurong (West),2021,7,12,46.8,22.6,34.0,41.6,1
Jurong (West),2021,7,13,33.4,10.0,12.2,17.8,1
Jurong (West),2021,7,14,0.2,0.2,0.2,0.2,0
Jurong (West),2021,7,15,0.0,0.0,0.0,0.0,0
Jurong (West),2021,7,16,0.0,0.0,0.0,0.0,0
Jurong (West),2021,7,17,0.0,0.0,0.0,0.0,0
Jurong (West),2021,7,18,0.0,0.0,0.0,0.0,0
Jurong (West),2021,7,19,0.0,0.0,0.0,0.0,0
Jurong (West),2021,7,20,0.0,0.0,0.0,0.0,0
Jurong (West),2021,7,21,0.0,0.0,0.0,0.0,0
Jurong (West),2021,7,22,0.0,0.0,0.0,0.0,0
Jurong (West),2021,7,23,0.4,0.2,0.4,0.4,0
Jurong (West),2021,7,24,0.0,0.0,0.0,0.2,0
Jurong (West),2021,7,25,0.0,0.0,0.0,0.0,0
Jurong (West),2021,7,26,0.0,0.0,0.0,0.0,0
Jurong (West),2021,7,27,0.0,0.0,0.0,0.0,0
Jurong (West),2021,7,28,0.0,0.0,0.0,0.0,0
Jurong (West),2021,7,29,0.0,0.0,0.0,0.0,0
Jurong (West),2021,7,30,0.0,0.0,0.0,0.0,0
Jurong (West),2021,7,31,7.6,2.2,3.4,5.8,0
Jurong (West),2021,8,1,70.2,28.2,39.0,66.6,1
Jurong (West),2021,8,2,1.6,1.4,1.4,1.4,0
Jurong (West),2021,8,3,3.8,3.0,3.6,3.6,0
Jurong (West),2021,8,4,17.8,14.6,17.8,17.8,1
Jurong (West),2021,8,5,0.0,0.0,0.0,0.0,0
Jurong (West),2021,8,6,0.0,0.0,0.0,0.0,0
Jurong (West),2021,8,7,0.0,0.0,0.0,0.0,0
Jurong (West),2021,8,8,8.2,7.2,7.6,7.6,1
Jurong (West),2021,8,9,0.0,0.0,0.0,0.0,0
Jurong (West),2021,8,10,0.0,0.0,0.0,0.0,0
Jurong (West),2021,8,11,2.6,2.4,2.4,2.4,0
Jurong (West),2021,8,12,0.0,0.0,0.0,0.0,0
Jurong (West),2021,8,13,0.0,0.0,0.0,0.0,0
Jurong (West),2021,8,14,44.0,31.2,34.4,35.8,1
Jurong (West),2021,8,15,29.2,24.8,26.6,28.6,1
Jurong (West),2021,8,16,0.8,0.4,0.4,13.6,0
Jurong (West),2021,8,17,17.8,11.6,14.4,15.0,1
Jurong (West),2021,8,18,1.0,0.8,0.8,11.4,0
Jurong (West),2021,8,19,26.8,8.4,12.0,16.8,1
Jurong (West),2021,8,20,33.4,25.2,30.6,32.4,1
Jurong (West),2021,8,21,0.0,0.0,0.0,0.0,0
Jurong (West),2021,8,22,1.4,0.8,0.8,1.0,0
Jurong (West),2021,8,23,0.0,0.0,0.0,0.0,0
Jurong (West),2021,8,24,52.4,29.6,36.0,43.4,1
Jurong (West),2021,8,25,1.6,0.8,1.4,1.6,0
Jurong (West),2021,8,26,0.0,0.0,0.0,0.0,0
Jurong (West),2021,8,27,0.0,0.0,0.0,0.0,0
Jurong (West),2021,8,28,0.0,0.0,0.0,0.0,0
Jurong (West),2021,8,29,11.2,7.6,8.6,8.6,1
Jurong (West),2021,8,30,67.4,13.8,25.6,29.4,1
Jurong (West),2021,8,31,19.0,5.4,8.8,12.2,1
Jurong (West),2021,9,1,0.2,0.2,0.2,0.2,0
Jurong (West),2021,9,2,28.2,7.4,13.4,20.2,1
Jurong (West),2021,9,3,0.0,0.0,0.0,0.0,0
Jurong (West),2021,9,4,17.2,12.4,16.2,17.0,1
Jurong (West),2021,9,5,0.0,0.0,0.0,0.0,0
Jurong (West),2021,9,6,65.8,41.0,57.2,64.6,1
Jurong (West),2021,9,7,0.0,0.0,0.0,0.0,0
Jurong (West),2021,9,8,7.4,6.0,6.4,6.8,1
Jurong (West),2021,9,9,0.0,0.0,0.0,0.0,0
Jurong (West),2021,9,10,41.2,25.2,34.4,39.4,1
Jurong (West),2021,9,11,0.0,0.0,0.0,0.0,0
Jurong (West),2021,9,12,0.0,0.0,0.0,0.0,0
Jurong (West),2021,9,13,3.0,1.8,2.6,2.8,0
Jurong (West),2021,9,14,0.2,0.2,0.2,0.2,0
Jurong (West),2021,9,15,0.0,0.0,0.0,0.0,0
Jurong (West),2021,9,16,0.4,0.4,0.4,0.4,0
Jurong (West),2021,9,17,0.0,0.0,0.0,0.0,0
Jurong (West),2021,9,18,0.0,0.0,0.0,0.0,0
Jurong (West),2021,9,19,72.0,22.2,24.8,31.6,1
Jurong (West),2021,9,20,0.0,0.0,0.0,0.0,0
Jurong (West),2021,9,21,7.2,6.8,7.2,7.2,1
Jurong (West),2021,9,22,11.6,9.6,10.8,11.4,1
Jurong (West),2021,9,23,3.4,2.6,3.4,3.4,0
Jurong (West),2021,9,24,0.0,0.0,0.0,0.0,0
Jurong (West),2021,9,25,0.0,0.0,0.0,0.0,0
Jurong (West),2021,9,26,5.2,3.6,3.8,4.0,0
Jurong (West),2021,9,27,5.4,3.0,3.8,4.4,0
Jurong (West),2021,9,28,20.0,17.4,19.2,19.8,1
Jurong (West),2021,9,29,0.0,0.0,0.0,0.2,0
Jurong (West),2021,9,30,6.6,2.0,2.4,3.0,0
Jurong (West),2021,10,1,21.2,4.0,6.4,10.6,1
Jurong (West),2021,10,2,7.0,6.8,7.2,7.6,1
Jurong (West),2021,10,3,0.0,0.0,0.0,0.0,0
Jurong (West),2021,10,4,0.0,0.0,0.0,0.0,0
Jurong (West),2021,10,5,0.8,0.6,0.8,0.8,0
Jurong (West),2021,10,6,0.0,0.0,0.0,0.0,0
Jurong (West),2021,10,7,0.0,0.0,0.0,0.0,0
Jurong (West),2021,10,8,0.0,0.0,0.0,0.0,0
Jurong (West),2021,10,9,0.0,0.0,0.0,0.0,0
Jurong (West),2021,10,10,17.4,15.2,17.4,17.4,1
Jurong (West),2021,10,11,0.0,0.0,0.0,0.0,0
Jurong (West),2021,10,12,0.0,0.0,0.0,0.0,0
Jurong (West),2021,10,13,0.0,0.0,0.0,0.0,0
Jurong (West),2021,10,14,0.0,0.0,0.0,0.0,0
Jurong (West),2021,10,15,0.0,0.0,0.0,0.0,0
Jurong (West),2021,10,16,0.0,0.0,0.0,0.0,0
Jurong (West),2021,10,17,17.2,12.2,12.6,12.6,1
Jurong (West),2021,10,18,2.4,2.0,2.2,2.2,0
Jurong (West),2021,10,19,0.0,0.0,0.0,0.0,0
Jurong (West),2021,10,20,27.8,20.8,21.6,21.8,1
Jurong (West),2021,10,21,0.0,0.0,0.0,0.0,0
Jurong (West),2021,10,22,0.2,0.2,0.2,0.2,0
Jurong (West),2021,10,23,5.2,4.8,4.8,5.2,1
Jurong (West),2021,10,24,0.0,0.0,0.0,0.0,0
Jurong (West),2021,10,25,0.0,0.0,0.0,0.0,0
Jurong (West),2021,10,26,18.4,12.0,18.2,18.4,1
Jurong (West),2021,10,27,23.8,19.6,21.8,23.8,1
Jurong (West),2021,10,28,33.2,25.0,32.2,32.6,1
Jurong (West),2021,10,29,0.0,0.0,0.0,0.0,0
Jurong (West),2021,10,30,18.4,17.6,18.2,18.2,1
Jurong (West),2021,10,31,2.2,1.2,1.2,1.8,0
Jurong (West),2021,11,1,23.0,21.4,22.2,23.0,1
Jurong (West),2021,11,2,15.6,6.8,10.6,13.4,1
Jurong (West),2021,11,3,6.4,2.6,4.6,5.6,0
Jurong (West),2021,11,4,14.8,11.0,14.0,14.2,1
Jurong (West),2021,11,5,2.0,0.8,1.2,1.8,0
Jurong (West),2021,11,6,0.2,0.2,0.2,0.2,0
Jurong (West),2021,11,7,7.6,6.4,6.4,7.6,1
Jurong (West),2021,11,8,0.0,0.0,0.0,0.0,0
Jurong (West),2021,11,9,32.6,25.8,30.0,30.8,1
Jurong (West),2021,11,10,13.0,5.6,7.8,10.2,1
Jurong (West),2021,11,11,0.4,0.2,0.2,0.2,0
Jurong (West),2021,11,12,2.6,1.8,2.2,2.4,0
Jurong (West),2021,11,13,7.6,5.8,6.2,6.8,1
Jurong (West),2021,11,14,0.0,0.0,0.0,0.0,0
Jurong (West),2021,11,15,0.0,0.0,0.0,0.0,0
Jurong (West),2021,11,16,0.4,0.4,0.4,0.4,0
Jurong (West),2021,11,17,0.0,0.0,0.0,0.0,0
Jurong (West),2021,11,18,28.6,14.8,22.8,25.2,1
Jurong (West),2021,11,19,0.0,0.0,0.0,0.0,0
Jurong (West),2021,11,20,14.8,12.0,12.0,13.0,1
Jurong (West),2021,11,21,0.0,0.0,0.0,0.0,0
Jurong (West),2021,11,22,4.2,3.6,4.2,4.2,0
Jurong (West),2021,11,23,12.8,10.6,11.6,12.2,1
Jurong (West),2021,11,24,6.2,2.2,3.4,4.6,0
Jurong (West),2021,11,25,0.2,0.2,0.2,0.2,0
Jurong (West),2021,11,26,0.0,0.0,0.0,0.0,0
Jurong (West),2021,11,27,0.8,0.6,0.8,0.8,0
Jurong (West),2021,11,28,0.0,0.0,0.0,0.0,0
Jurong (West),2021,11,29,0.0,0.0,0.0,0.0,0
Jurong (West),2021,11,30,0.0,0.0,0.0,0.0,0
Jurong (West),2021,12,1,0.0,0.0,0.0,0.0,0
Jurong (West),2021,12,2,4.2,2.0,2.2,2.2,0
Jurong (West),2021,12,3,0.0,0.0,0.0,0.0,0
Jurong (West),2021,12,4,0.0,0.0,0.0,0.0,0
